"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"Model"	"{447CB901-9566-468f-9ADD-A2982ABEFD69}"	""	""	""	""	""	""	""	""	""	"http://data.vlaanderen.be/ns/"	"openbaardomein"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"CLASS"	"Model"	"Object"	"{0C707DB5-1D87-4604-8A06-36F07898FB03}"	""	""	""	""	"Object"	"De hoofdklasse waar alle objecten die geïnventariseerd kunnen worden van afgeleid worden."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"Object"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"Model"	"FysiekVoorkomen"	"{9F88AE75-34D3-48d3-B55E-BDD2CAA5DE74}"	""	""	""	""	"Fysiek Voorkomen"	"Beschrijving van het fysieke voorkomen van het beheerobject."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"FysiekVoorkomen"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"BegroeidVoorkomen"	"BegroeidVoorkomen"	"{7265F46D-BC35-448a-983F-044380912A0F}"	"TerreinVoorkomen"	""	""	""	"Begroeid Voorkomen"	"TODO"	""	""	"true"	"http://data.vlaanderen.be/ns/vegetatie#"	"BegroeidVoorkomen"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.vlaanderen.be/ns/openbaardomein#TerreinVoorkomen"	""	""
"CLASS"	"OnbegroeidVoorkomen"	"OnbegroeidVoorkomen"	"{76779E03-3491-4fcc-B1BC-6E65EA3F2B26}"	"TerreinVoorkomen"	""	""	""	"Onbegroeid Voorkomen"	"TODO"	""	""	"true"	"http://fixme.com#"	"OnbegroeidVoorkomen"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.vlaanderen.be/ns/openbaardomein#TerreinVoorkomen"	""	""
"CLASS"	"VegetatieElement"	"VegetatieElement"	"{52FD4FDA-B761-4088-B40A-A6CA79215492}"	"Element"	""	""	""	"Vegetatie Element"	"TODO"	""	""	"true"	"http://data.vlaanderen.be/ns/vegetatie#"	"VegetatieElement"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.vlaanderen.be/ns/openbaardomein#Element"	""	""
"CLASS"	"InfrastructuurElement"	"Infrastructuurelement"	"{BE978AD9-6EC3-4227-80B7-7D4FE8305601}"	"Element"	""	""	""	"Infrastructuurelement"	"TODO"	""	""	"true"	"http://data.vlaanderen.be/ns/infrastructuur#"	"Infrastructuurelement"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.vlaanderen.be/ns/openbaardomein#Element"	""	""
"CLASS"	"Model"	"Deel"	"{F8E30B7C-476D-46ae-9A6A-60BEE33D3EBF}"	"Object"	""	""	""	"Deel"	"Homogeen gedeelte van het aardoppervlak, met een gelijkaardige hoofdfunctie en fysiek voorkomen."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"Deel"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.vlaanderen.be/ns/openbaardomein#Object"	""	""
"CLASS"	"Model"	"Element"	"{A8C3620F-8AC9-4df1-8B9A-838A9043531F}"	"Object"	""	""	""	"Element"	"Afzonderlijk te onderscheiden element dat ofwel direct of indirect bevestigd is aan het aardoppervlak."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"Element"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.vlaanderen.be/ns/openbaardomein#Object"	""	""
"CLASS"	"Waterdeel"	"Waterdeel"	"{554A154F-C885-43a4-A9BD-EA5B9B6A8BD6}"	"Deel"	""	""	""	"Waterdeel"	"Gebied dat rechtstreeks gedomineerd wordt door de tijdelijke of permanente aanwezigheid van oppervlaktewater, met een bepaalde hieraan verbonden functie"	"GRB Lexicon: Definitie Watergang"	""	"true"	"http://fixme.com#"	"Waterdeel"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.vlaanderen.be/ns/openbaardomein#Deel"	""	""
"CLASS"	"Terreindeel"	"Terreindeel"	"{34A125BB-C0F7-46de-8AEB-7D14EB4DB6C0}"	"Deel"	""	""	""	"Terreindeel"	"Gedeelte van het aardoppervlak, met een gelijkaardige functie, dat geen deel uitmaakt van 'waterdeel'"	""	""	"true"	"http://fixme.com#"	"Terreindeel"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.vlaanderen.be/ns/openbaardomein#Deel"	""	""
"CLASS"	"Model"	"Gebied"	"{6BD9DB61-84EF-42ec-A097-E9FA3C2F831A}"	""	""	""	""	"Gebied"	"Een ruimtelijke verzameling van objecten in de openbare ruimte die samen een hoofdfunctie hebben."	"De openbare ruimte wordt geïnterpreteerd zoals aangegeven in het GRB lexicon (AGIV): ""Ruimte die ten dienste staat van iedereen (algemeen belang), zonder beperking naar specifieke gemeenschappen. De openbare ruimte is principieel voor iedereen toegankelijk"". Voorbeeld: een stadspark is parkzone, om hiermee aan te duiden dat de zone is ontworpen is om recreatie en natuur samen te laten plaatsvinden. 
"	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"Gebied"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"Model"	"TerreinVoorkomen"	"{C125F2F5-1DAD-41e1-978C-758F071A982E}"	"FysiekVoorkomen"	""	""	""	"Terrein Voorkomen"	"Beschrijving van het terrein voorkomen van het terreindeel"	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"TerreinVoorkomen"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.vlaanderen.be/ns/openbaardomein#FysiekVoorkomen"	""	""
"DATATYPE"	"Datatypes"	"Polygoon"	"{F79595E9-CC95-41c3-83FC-9E5B4FCBD5E4}"	"Geometrie"	""	""	""	"Polygoon"	"Oppervlak bestaande uit 1 buitengrens en 0 of meer binnengrenzen. Elke binnengrens vormt een gat in de polygoon."	"De grenzen zijn zgn lineaire ringen, ttz het zijn gesloten (niet zelfsnijdende) lijnstringen. De buitengrens wordt onderscheiden vd binnengrens door resp de kloksgewijze en tegenkloksgewijze richting waarin de ring loopt."	""	"true"	"http://www.opengis.net/ont/sf#"	"Polygon"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.opengis.net/ont/geosparql#Geometry"	""	""
"CLASS"	"Model"	"Organisatie"	"{51442BC8-ED91-4d3f-9D5E-3A655AA8341E}"	""	""	""	""	"Organisatie"	"Een aantal mensen georganiseerd in een gemeenschap of andere sociale, commerciële of politieke structuur. De groep heeft een gemeenschappelijk doel of bestaanreden die de individuele leden ervan overstijgt en kan handelen als agent. Een organisatie heeft "	""	""	"true"	"http://www.w3.org/ns/org#"	"Organization"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"Datatypes"	"Geometrie"	"{615B3B85-7B0F-4b2b-A1FB-BD77DD270C3C}"	""	""	""	""	"Geometrie"	"Vorm- en positiekenmerken van een object."	""	""	"true"	"http://www.opengis.net/ont/geosparql#"	"Geometry"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"Datatypes"	"Punt"	"{7EF0F20D-F88D-44ba-B630-E88ECAFCAD2F}"	"Geometrie"	""	""	""	"Punt"	"Een 0-dimensioneel geometrisch object dat een bepaalde locatie in een coördinaatruimte voorstelt. Heeft een x-coördinaat en een y-coördinaat. Kan ook een z-coördinaat (hoogte) en een m-coördinaat (afstand langs een curve) hebben."	""	""	"true"	"http://fixme.com#"	"Punt"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.opengis.net/ont/geosparql#Geometry"	""	""
"DATATYPE"	"Datatypes"	"Lijnstring"	"{9D15DB18-B78E-42e1-9A27-EF7CFFCE4A71}"	"Geometrie"	""	""	""	"Lijnstring"	"Curve met lineaire interpolatie tussen de punten. Elk opeenvolgend paar punten vormt een lijnsegment. De lijnstring heeft ten minste twee punten."	"Een curve is een 1-dimensioneel geometrisch object gedefinieerd als een sequentie van punten. De interpolatie kan op verschillende manieren gebeuren (bv lineair bij een lijnstring)."	""	"true"	"http://www.opengis.net/ont/sf#"	"LineString"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.opengis.net/ont/geosparql#Geometry"	""	""
"ENUMERATION"	"Codelijsten"	"DrassigheidWaarde"	"{2D059119-4274-463b-8A45-CC5061B237AD}"	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"ENUMERATION"	"Codelijsten"	"TaludWaarde"	"{A2D2D937-DB7C-4206-AE6D-249567FDAEDB}"	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"Datatypes"	"RelatieObject"	"{F9D0B3C7-F1E7-4f11-B410-61CDF7A74F63}"	""	""	""	""	"Relatie Object"	"Object dat dient om vanuit een beheerobject naar te verwijzen."	"Voorbeeld: een bepaalde GRACHT wordt in dit geval gedefinieerd door te verwijzen naar een relatieobject met volgende eigenschappen: UUID = 289130, bronNaam = GRB"	""	"true"	"http://www.w3.org/2000/01/rdf-schema#"	"Resource"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"Model"	"Collectie"	"{AACC1CBD-B470-4e67-8EC6-185FC8364C16}"	""	""	""	""	"Collectie"	"Een verzameling van individuele objecten waartussen een functionele relatie bestaat."	"Bijvoorbeeld, alle objecten op het openbaar domein die bij een verkeersplateau horen maar niet noodzakelijk een rechtstreekse ruimtelijke relatie hebben."	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"Collectie"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"ENUMERATION"	"Model"	"Meetmethode"	"{C8506CD5-4418-4887-97C4-2F43D8D3AC77}"	""	""	""	""	""	"TODO"	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"Meetmethode"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"connector"	""	"eigenaar"	"{BB49067A-8840-46d5-9263-B45CC8D2C696}"	""	"Object"	"{0C707DB5-1D87-4604-8A06-36F07898FB03}"	"Organisatie"	"eigenaar"	"De entiteit (bv. de gemeente) die eigenaar is van het object."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"eigenaar"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/ns/org#Organization"	""	"0"	"1"
"connector"	""	"beheerder"	"{8E45AE29-084D-4370-B570-8A2350DE4238}"	""	"Object"	"{0C707DB5-1D87-4604-8A06-36F07898FB03}"	"Organisatie"	"beheerder"	"Instantie (tot op team- of dienstniveau) die instaat voor het beheer van het object."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"beheerder"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/ns/org#Organization"	""	"0"	"1"
"connector"	""	"voorkomen"	"{16DF4FC4-B3A1-4c99-93E9-8FA975D11226}"	""	"Deel"	"{F8E30B7C-476D-46ae-9A6A-60BEE33D3EBF}"	"FysiekVoorkomen"	"voorkomen"	"Verwijst naar het fysiek voorkomen van het beheerdeel."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"voorkomen"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/openbaardomein#Deel"	"http://data.vlaanderen.be/ns/openbaardomein#FysiekVoorkomen"	""	"1"	"1"
"connector"	""	"eigenaar"	"{D2655687-97A7-4d5b-B975-098BEB6FCA6D}"	""	"Gebied"	"{6BD9DB61-84EF-42ec-A097-E9FA3C2F831A}"	"Organisatie"	"eigenaar"	"De entiteit (bv. de gemeente) die eigenaar is van het gebied."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"eigenaar"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/ns/org#Organization"	""	"0"	"1"
"connector"	""	"beheerder"	"{FAB482CE-C3AF-4468-B5B8-B10157EF1EA2}"	""	"Gebied"	"{6BD9DB61-84EF-42ec-A097-E9FA3C2F831A}"	"Organisatie"	"beheerder"	"Instantie (tot op team- of dienstniveau) die instaat voor het beheer van het gebied."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"beheerder"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/ns/org#Organization"	""	"0"	"1"
"connector"	""	"bevat"	"{71FAAEF3-DE66-4399-9F53-BA1EB1D4E48B}"	""	"Collectie"	"{AACC1CBD-B470-4e67-8EC6-185FC8364C16}"	"Object"	"bevat"	"Relatie naar de objecten die deel uitmaken van de collectie."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"bevat"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/openbaardomein#Collectie"	"http://data.vlaanderen.be/ns/openbaardomein#Object"	""	"0"	"*"
"attribute"	"Model"	"begindatum"	"{8C952A4E-0982-4b13-8600-70656D8FE5FF}"	""	"Object"	"{0C707DB5-1D87-4604-8A06-36F07898FB03}"	"DateTime"	"begindatum"	"Datum waarop de huidige versie van het gebied of object in gebruik wordt genomen."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"begindatum"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"0"	"1"
"attribute"	"Model"	"einddatum"	"{4F5A2878-E02F-44b7-957E-40E5E7C39AE9}"	""	"Object"	"{0C707DB5-1D87-4604-8A06-36F07898FB03}"	"DateTime"	"einddatum"	"Datum waarop de huidige versie van het beheerobject uit gebruik wordt genomen."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"einddatum"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"0"	"1"
"attribute"	"Model"	"niveau"	"{48EBC730-AAD3-4933-866F-91A77EB4014A}"	""	"Object"	"{0C707DB5-1D87-4604-8A06-36F07898FB03}"	"Integer"	"niveau"	"Het niveau waarop het object zich bevindt."	"Negatieve waarden worden geassocieerd met ondergrond, nul met gelijkgronds en positieve waarden met bovengronds."	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"niveau"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/openbaardomein#Object"	"http://www.w3.org/2001/XMLSchema#integer"	""	"0"	"1"
"attribute"	"Model"	"geometrie"	"{D0642712-C066-4503-B618-BB35671F2727}"	""	"Object"	"{0C707DB5-1D87-4604-8A06-36F07898FB03}"	"Geometrie"	"geometrie"	"De geometrie overeenkomstig met een bepaald object."	""	""	"true"	"http://www.w3.org/ns/locn#"	"geometry"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/openbaardomein#Object"	"http://www.opengis.net/ont/geosparql#Geometry"	""	"1"	"1"
"attribute"	"Model"	"meetmethode"	"{C8476B1B-390B-4fa3-A3D3-C1B211E2C693}"	""	"Object"	"{0C707DB5-1D87-4604-8A06-36F07898FB03}"	"Meetmethode"	"meetmethode"	"De methode waarmee de inventarisatie is opgemeten."	""	""	"false"	"http://data.vlaanderen.be/ns/openbaardomein#"	"meetmethode"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/openbaardomein#Object"	"http://data.vlaanderen.be/ns/openbaardomein#Meetmethode"	""	"1"	"1"
"attribute"	"Model"	"relatie"	"{6B595E84-9F0B-4410-B9F4-3D8C305C0461}"	""	"Object"	"{0C707DB5-1D87-4604-8A06-36F07898FB03}"	"RelatieObject"	"relatie"	"Verwijst naar een object in een andere databank dat meer informatie kan verschaffen over het beheerobject."	"Bijvoorbeeld een verwijzing naar een object uit het wegenregister of grootschalig referentiebestand."	""	"true"	"http://purl.org/dc/terms/"	"relation"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/openbaardomein#Object"	"http://www.w3.org/2000/01/rdf-schema#Resource"	""	"0"	"*"
"attribute"	"BegroeidVoorkomen"	"drassigheid"	"{83EE1822-D96E-4bba-9ACD-E8AB382101D2}"	""	"BegroeidVoorkomen"	"{7265F46D-BC35-448a-983F-044380912A0F}"	"DrassigheidWaarde"	"drassigheid"	"Mate waarin de bodem verzadigd is met water."	"De drassigheid geeft hierbij aan in welke mate de normale werking van types machines zou kunnen verstoord worden."	""	"true"	"http://data.vlaanderen.be/ns/vegetatie#"	"drassigheid"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/vegetatie#BegroeidVoorkomen"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"0"	"1"
"attribute"	"BegroeidVoorkomen"	"soortcode"	"{430C53BF-E2A1-4ea4-94AC-BE5195584AFA}"	""	"BegroeidVoorkomen"	"{7265F46D-BC35-448a-983F-044380912A0F}"	"GBIFcode"	"soortcode"	"Een unieke identificator voor de soort van het vegetatie-element. "	"De soortcode wordt opgenomen onder de vorm van de 'GBIF Key'."	"https://www.gbif.org/species/6"	"true"	"http://data.vlaanderen.be/ns/vegetatie#"	"soortcode"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"0"	"*"
"attribute"	"BegroeidVoorkomen"	"soortnaamNederlands"	"{852A1902-526C-4604-8E25-6B3D7FD403DC}"	""	"BegroeidVoorkomen"	"{7265F46D-BC35-448a-983F-044380912A0F}"	"GBIFcode"	"soortnaam Nederlands"	"Soortnaam in het Nederlands."	""	""	"true"	"http://data.vlaanderen.be/ns/vegetatie#"	"soortnaamNederlands"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#Property"	"http://www.w3.org/2000/01/rdf-schema#Resource"	""	""	"0"	"*"
"attribute"	"BegroeidVoorkomen"	"soortnaamWetenschappelijk"	"{608977B4-C29C-4c2c-AAAF-3B04DA989D93}"	""	"BegroeidVoorkomen"	"{7265F46D-BC35-448a-983F-044380912A0F}"	"GBIFcode"	"wetenschappelijke soortnaam"	"De wetenschappelijke soortnaam."	""	""	"true"	"http://rs.tdwg.org/dwc/terms/"	"scientificName"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#Property"	"http://www.w3.org/2000/01/rdf-schema#Resource"	""	""	"0"	"*"
"attribute"	"VegetatieElement"	"plantdatum"	"{205A7915-3734-4d93-B4BB-2BB5BA152A0E}"	""	"VegetatieElement"	"{52FD4FDA-B761-4088-B40A-A6CA79215492}"	"DateTime"	"plantdatum"	"De datum waarop het vegetatie element werd geplant."	""	""	"true"	"http://data.vlaanderen.be/ns/vegetatie#"	"plantdatum"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/openbaardomein#plantdatum"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"1"	"1"
"attribute"	"VegetatieElement"	"hoogte"	"{6311123D-54E3-4f06-8F33-42418813AB62}"	""	"VegetatieElement"	"{52FD4FDA-B761-4088-B40A-A6CA79215492}"	"Double"	"hoogte"	"TODO"	""	""	"true"	"http://schema.org/"	"height"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/vegetatie#VegetatieElement"	"http://www.w3.org/2001/XMLSchema#double"	""	"0"	"1"
"attribute"	"VegetatieElement"	"soortcode"	"{3CF5CF57-E214-401a-B422-0DBBE4696632}"	""	"VegetatieElement"	"{52FD4FDA-B761-4088-B40A-A6CA79215492}"	"GBIFcode"	"soortcode"	"Een unieke identificator voor de soort van het vegetatie-element. "	"De soortcode wordt opgenomen onder de vorm van de 'GBIF Key'."	"https://www.gbif.org/species/6"	"true"	"http://data.vlaanderen.be/ns/vegetatie#"	"soortcode"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"*"
